"연도","상시모돈","모돈평균산차","평균도폐산차","PSY","모돈회전율","평균이유두수","평균총산","평균실산","평균사산","평균미라","임신기간","포유기간","비생산일수","비생산일_이유_교배","비생산일_이유_도폐사","비생산일_교배_사고","비생산일_사고_교배","비생산일_사고_도폐사","분만율","재귀발정일","재귀율_7일_이내","최초교배일령"
"2009",187,7.1,5.8,21,2.33,9,11.2,10.1,1.1,0,114.9,24.2,42.4,14.3,1.7,22.9,3.5,0,77.9,7,86.2,242
"2009",505,4.6,4.1,26.2,2.38,11,12.7,11.7,0.6,0.5,114.1,27.7,27.4,10.7,2.7,13.9,0.1,0.1,88.6,5.8,91.3,260
"2009",254,4.3,3,18.4,2.24,8.2,11.2,10.2,0.7,0.2,115,23.2,57,11.7,15.3,28.8,0.5,0.6,88.9,6.2,94,240
"2009",473,6.2,5.5,23.5,2.36,10,11,10,1,0,115,20,45,12.7,0.4,31.5,0.2,0.1,76,6.1,90.9,249
"2009",170,5.2,4.9,21.5,2.32,9.3,11.8,10.7,1.1,0,113.6,26.2,41.3,11.6,2.6,26.8,0.3,0,80.6,6,90.7,261
"2009",433,8.4,5.7,23.7,2.35,10.1,12.1,11.3,0.5,0.3,115.5,26.1,26.5,12.8,1.5,11.7,0.4,0.2,88.4,6,91.4,252
"2009",98,6.6,5.3,16.2,1.86,8.7,10.8,9.8,1,0,114.4,28.4,98.8,20.8,2.3,67.8,7.1,0.8,60.3,12.1,64.2,243
"2012",84,6,4.3,21.2,2.27,9.3,11.1,10.6,0.4,0.1,115.6,28.2,46.2,13.5,0.3,28.7,3.7,0,70.1,8,84.3,244
"2012",248,6.8,6.3,22.4,2.37,9.4,11.3,10.4,0.6,0.2,114.5,22.5,46.5,12,1.3,33.1,0.1,0,68.4,6.8,91.5,243
"2012",180,5.1,6.1,24.1,2.29,10.5,12.7,11.6,0.8,0.3,115.7,25.7,44.5,16.6,5.2,17.2,1.9,3.6,84.3,7.2,89.3,231
"2012",304,7.5,1.3,22.5,2.24,10.1,12,11.5,0.5,0,115,22.5,56.5,11.8,0,44.4,0.3,0,69.5,5.3,97.1,243
"2012",199,6.2,4.4,21.8,2.29,9.5,12,10.7,1.2,0,114.1,21.1,61.7,16.4,2.5,42,0.7,0.2,77.1,9.6,85.4,252
"2012",270,4.8,1.1,22.5,2.24,10,11.4,11.4,0,0,114.1,25.6,53.7,18.9,5.5,28.9,0.4,0,87,9,83.5,234
"2012",328,3.7,5.5,23.7,2.39,9.9,11.3,10.7,0.6,0,114.9,27.2,29.1,14.8,3.9,10.3,0.1,0,92.1,6.7,91.5,250
"2012",479,7,6.9,23.8,2.41,9.9,11.5,10.6,0.8,0.1,115.1,21.5,38.1,17.2,2.1,17.9,0.9,0.1,86,8.5,78.9,243
"2012",94,5.8,3.8,18.9,2.21,8.6,9.8,9.5,0.4,0,113.7,23.9,59.2,13.8,3.1,37.1,4.5,0.6,73.2,6.7,84.2,233
"2012",152,7.2,5.6,23.5,2.35,10,12,11.2,0.8,0,115.4,27.3,30.2,13.2,0.2,16.8,0,0,80,6,96.1,243
"2012",104,3.5,5.2,23.6,2.4,9.8,11.5,10.9,0.6,0,115.3,21.9,33.6,12.4,6.4,14.8,0,0,90,6.2,92.5,243
"2012",550,6.6,5.4,25.2,2.48,10.2,12,11,0.8,0.2,114.8,23.5,25.2,12.1,0.6,12.2,0.2,0.2,90.8,5.9,93.2,254
"2012",173,7.5,4.4,25.7,2.3,11.2,13.3,12.2,1.1,0.1,116.4,25.3,37.6,12.1,0.1,25.3,0.1,0,78.2,5.6,92.5,220
"2012",524,6.9,1.4,25,2.39,10.4,11.6,10.9,0.6,0,114.9,27,33.6,16.6,0.6,15,1.3,0,88.4,8.6,84.4,267
"2012",317,5.4,0,20.3,2.09,9.7,12.2,11.1,1,0.1,115.2,25.6,52.2,11.6,32.4,5.7,2.5,0,84.3,8.2,82,213
"2012",513,5.1,3.6,24.5,2.29,10.7,11.7,11.2,0.4,0,115.7,25,42.7,13.9,7.5,18.9,1.1,1.4,86.9,6.7,91.1,243
"2012",538,5.7,6.9,22.4,2.24,10,11.6,11.1,0.4,0.1,114.7,23.5,61.3,16.3,27.8,13,2.3,1.9,78.8,9.6,90.2,250
"2012",785,5.6,1.9,22.5,2.35,9.6,10.5,10.4,0.1,0,114.1,24.8,39.3,13.5,5.1,19.9,0.1,0.7,83.7,6.6,88.4,243
"2012",161,2.5,1.9,17.6,1.98,8.9,10.3,10.3,0,0,115.3,25.1,92.3,32.7,2.2,57.2,0.2,0,69.8,23,69.8,223
"2012",1168,6.8,4.8,18.5,2.14,8.6,9.8,9.2,0.6,0,115.2,25.8,61.2,15.5,2,38.5,4.5,0.7,77.4,7.7,91.4,241
"2012",517,4.7,4.8,21.6,2.27,9.5,9.9,9.6,0.3,0,115,24.9,52.8,14.3,1.7,34.7,1.7,0.3,75.4,7.8,88.7,263
"2012",283,7.1,4.8,23.2,2.34,9.9,11.6,10.8,0.8,0,115.7,25.5,34.5,11.4,1.1,18,3.3,0.7,79.4,5.7,93.3,221
"2012",1069,5.4,7.3,23.3,2.38,9.8,10.4,9.9,0.5,0,114.4,20,47.9,11.5,1.6,32,2,0.8,73.1,6.2,93.6,243
"2012",110,4.1,5.1,20.5,2.25,9.1,11.9,10.5,1.3,0,115.7,24.6,55.8,14,9.5,23.1,9,0.1,75.5,7.9,84.5,231
"2012",251,2.8,1,17.9,1.91,9.4,10.7,10.4,0.3,0,115.9,27.8,78.8,21.8,46.6,5,5.4,0,92.5,11.3,78.5,221
"2012",269,6.3,4.5,22.2,2.29,9.7,11.3,10.7,0.6,0,116.1,25.6,41.4,15.8,1,22.6,0.7,1.3,76.1,5.6,91.7,245
"2012",253,3.8,6.7,22.7,2.34,9.7,11.2,10.5,0.7,0,116.1,23.6,40.5,13.1,5.3,21.7,0.4,0.1,82.1,6.4,86.3,270
"2012",310,3,1.2,22,2.31,9.5,11.4,10.4,0.8,0.2,115,24.2,45.9,15.2,8.7,19.7,0.2,2.2,84.5,7.5,91,251
"2012",377,6.8,5,23.1,2.36,9.8,11.1,10.6,0.5,0,115.6,23.3,37.4,15,2.4,18.5,1.1,0.5,81,7.2,89.1,243
"2012",354,6.5,7.2,23.9,2.37,10.1,12.1,11.1,0.7,0.3,115.7,25.9,29.9,15.6,1.6,12.4,0.2,0,84.9,8,83.1,251
"2012",81,5.5,2.7,18,1.95,9.3,11.9,11.2,0.4,0.3,115.3,24.9,97.2,12.6,2,80.9,1.7,0,57.1,9.1,84.2,244
"2012",46,5.5,2.5,27.9,2.44,11.5,13.1,12.5,0.5,0.1,114.5,22.2,35.6,13.5,1.9,17.6,1.2,1.4,82.7,5.8,96,272
"2012",118,6.3,5,22.1,2.31,9.6,12.2,11.3,0.9,0,115.5,23.7,42.6,19,1.7,20.1,1.7,0,80.5,9.4,67.3,243
"2012",200,3.4,5.6,18.3,1.94,9.4,11.4,10.9,0.5,0,115.1,25.5,85.7,23.1,10.9,42.3,1.7,7.9,69.6,12.6,86.5,261
"2012",509,5,3.9,22.7,2.25,10.1,11.9,10.4,1.3,0.1,115.9,21.6,55.7,14.9,5.4,25.7,5.4,4.2,81.4,8,85.7,251
"2012",187,4.2,6.3,20.4,2.2,9.2,10.7,10.7,0,0,115.1,22.7,61.3,18.2,7.7,28.8,4.5,2.2,81.4,9.6,83.7,243
"2012",191,4.6,1.6,21.8,2.17,10,11.9,11,0.4,0.4,114.5,23.6,65.8,18.1,0.8,44.7,2.1,0.1,80.2,8.4,90.6,245
"2012",530,7.3,5.8,22.1,2.3,9.6,10.7,10,0.7,0,113.6,22.1,51.5,12.2,6.4,26.5,4.5,2,80,5.6,94.9,269
"2012",795,5.2,5.2,17.6,2.21,8,9.7,9.2,0.4,0.1,115.3,25.6,52.6,14.5,1.7,34.7,0.6,1.1,81.7,6.9,87.6,217
"2012",441,6.5,5.6,24.5,2.41,10.1,11.4,10.7,0.6,0,114.8,25,27.3,14.4,2.4,9.1,0.9,0.4,90.4,6.6,91,261
"2012",764,7.9,10.2,23.4,2.37,9.9,11.6,10.9,0.3,0.4,114.1,21.7,43.1,21.1,3.7,10.5,6.9,0.9,89.7,10.9,83.4,260
"2012",1391,5.9,0.9,21.7,2.11,10.3,11.6,10.8,0.5,0.3,116.1,22.9,75.6,17.3,4.5,46.4,5.5,1.9,68.3,9.4,81.6,273
"2012",321,5.6,4.7,24.1,2.44,9.9,11.7,10.9,0.6,0.2,114.6,24.2,27.3,11,3,11.3,0.9,1,87.6,5.5,94.6,269
"2012",216,6.9,4.3,24,2.27,10.6,12.5,11.7,0.8,0,115.4,26.6,41.3,14.6,2.7,23.3,0.6,0.2,81.3,6.9,82.3,222
"2012",387,5.5,4.3,18.3,2.29,8,11.5,10.8,0.7,0.1,115.1,23.2,59.1,16.6,9.1,33.2,0.2,0,81.3,11.2,80.9,256
"2012",349,4.7,4.1,26.6,2.42,11,11.9,11.5,0.4,0,114.5,21,37.2,14.5,4.6,12.7,4.2,1.1,88.2,6.9,92.1,262
"2012",1616,6.2,2,21.5,2.47,8.7,11.9,10.4,0.4,1.2,114.9,20.8,31.5,16.8,4.7,7.4,0.9,1.7,92.6,7.4,85.9,264
"2011",278,6.6,5.1,22.7,2.37,9.6,12.1,11.2,0.7,0.2,114.1,25.6,35.5,14.8,0.1,19.7,0.3,0.6,84.5,6.8,83.4,246
"2011",535,7.5,5.4,22.6,2.25,10,11.7,10.9,0.6,0.2,113.3,21.8,63.3,11.5,10.4,24.1,3.5,13.8,83.3,6,90.9,229
"2011",37,8.5,0,18.1,1.89,9.6,10,9.6,0.3,0,114.3,29.7,110.5,63.8,0,41.1,5.6,0,80,34.9,51.3,248
"2011",343,5.4,9,24.3,2.34,10.4,11.9,11.1,0.5,0.2,115.2,26.6,34,13.3,0.5,20,0.2,0,84.3,6.4,92.9,243
"2011",437,6.6,4.5,24.8,2.36,10.5,12,11.4,0.5,0.1,114.9,20.9,45.7,13.9,1.4,29.7,0.6,0.2,83.6,6.5,92.6,254
"2011",165,6.9,7.3,21.3,2.28,9.3,10.9,10.2,0.7,0.1,115.9,28.7,43.8,13,1.5,24,4.7,0.6,81.7,7,85.1,233
"2011",143,6.1,4.9,23.1,2.25,10.3,11.6,10.8,0.8,0,115.1,25,52.4,16.5,1.6,33.6,0.5,0.1,78.4,8.2,86.4,240
"2011",457,7.3,4.7,20.2,2.24,9,11.1,9.9,1,0.1,116.5,25.1,48.6,14.2,1.9,27.1,4.3,1.1,76.4,7.1,90.1,245
"2011",330,7.6,4.8,22.4,2.35,9.5,11.3,10.5,0.7,0,115.4,24.4,39.2,13.3,7.8,17.7,0.4,0,85.1,6.7,89,242
"2011",403,6.8,4.7,20.6,2.19,9.4,10.9,10.4,0.4,0.1,115.6,23.8,59.1,17.3,3.3,34.2,3.9,0.5,79.1,8.8,84.2,244
"2011",176,5.8,5.1,23.5,2.38,9.8,10.9,10.2,0.8,0,114.5,26.5,31.4,13,1.7,16.7,0,0,82.9,6.6,87.7,234
"2011",468,6.7,6.8,24,2.36,10.2,12.5,11.8,0.4,0.3,114.6,23.7,37.6,14.2,1,21.1,0.7,0.5,83.9,6.3,95,278
"2011",155,5.6,4.2,25.5,2.41,10.6,12.2,11.1,1,0.1,116.5,22.7,28.7,12.3,1,15.4,0.1,0,86.8,5.6,91.5,230
"2011",251,6.6,4.4,23.1,2.33,9.9,12.1,10.9,1.1,0,115.7,26.3,36.7,10.8,0.5,21.6,3.4,0.4,74.8,5.6,96.5,220
"2011",102,7.1,5.2,23.3,2.35,9.9,12.2,11.2,1,0,113.8,28.8,30.2,10.4,3,16.6,0.2,0,86.3,4.8,95.9,212
"2011",297,5.8,4.9,20.6,2.34,8.8,10.6,9.7,0.9,0,114.8,20.8,52.8,11.7,2.2,38.5,0.1,0.3,74.6,6.4,94.4,242
"2011",535,8.6,5.8,24.8,2.43,10.2,12.2,11.4,0.4,0.3,114.1,25.9,24.6,13,1.3,9.7,0.7,0,91.4,5.8,94.8,260
"2011",480,7.8,7.6,23.8,2.41,9.9,11.3,10.4,0.7,0.2,114.6,21.6,37.7,16.6,3.2,17.6,0.1,0.2,86.5,8.2,85.7,242
"2011",471,4.8,3.1,24.9,2.38,10.4,13.4,12.5,0.6,0.3,115.7,24.4,36.5,14.9,1.4,19.6,0.5,0.1,83.6,5.7,93.5,247
"2011",194,6.8,4.6,24,2.39,10,11.4,10.7,0.7,0,115,26.6,29,11.3,0.7,17,0,0,86.2,5.6,95.1,243
"2011",165,3.5,5.7,21.3,2.29,9.3,11.9,11,0.8,0.2,114.8,23.7,50.5,15.1,7.4,27.9,0.1,0,83.7,8.1,83.8,243
"2011",295,7.1,7.3,22,2.33,9.5,9.7,9.5,0.2,0.1,115.6,22.6,50.6,13.8,1.2,33.2,2.1,0.2,78.2,7.3,87.7,242
"2011",238,9.3,8.4,23.4,2.41,9.7,11.4,10.7,0.6,0.1,115.6,22.9,33.1,15.8,2.4,14.5,0.4,0,85.2,7.1,92.1,247
"2011",186,6.2,5.5,22.2,2.24,9.9,10.9,10.8,0.1,0,117,25,50.3,10.2,7.5,27.7,1.1,3.9,74.2,5.6,95.7,221
"2011",2692,6.6,3.1,22.1,2.37,9.3,11.7,10.9,0.6,0.1,114.6,28.7,30.7,13.9,0.4,13,2.7,0.7,88.6,6.5,88.1,276
"2011",114,5.7,6.2,21.4,2.29,9.4,11.7,10.6,0.9,0.1,115,25.7,42.8,13.2,0.9,27.2,1.4,0.1,76.6,6.6,86,245
"2011",180,9.4,6.3,22.7,2.28,10,11.2,11,0.1,0.1,114.9,27,51.4,19.8,2.4,26.1,2.6,0.5,77.4,12.2,67.7,243
"2011",168,6.5,5.4,23.8,2.36,10.1,12.3,11.8,0.5,0.1,115.8,25.5,31.8,16.5,1,13.8,0.5,0,88.6,7.8,82.5,243
"2011",842,7.2,4.7,21.2,2.36,9,11.2,10.7,0.3,0.1,115.2,24.6,36.1,16.7,3.1,13.7,1.7,0.9,86.1,8,82,237
"2011",235,6.5,4.4,18.1,2.31,7.8,12.5,11.6,0.9,0,114.3,21,37,11.2,2.1,22.8,0.3,0.6,76.3,5.1,94.2,236
"2011",218,5.2,3.7,22.8,2.35,9.7,11.3,10.4,0.9,0,115.5,25.4,38.4,16.5,0.7,20.4,0.7,0.1,82.2,8.9,79.6,243
"2011",1933,5.6,4.2,24.6,2.47,10,11.5,11,0.4,0.1,114.8,21.8,29,10.6,4.9,11.5,0.5,1.5,88.3,5.2,98.4,245
"2011",305,6.8,0,26.6,2.48,10.7,12.5,11.8,0.5,0.3,114.2,23.4,26.4,13.2,0,12.6,0.6,0,91.1,5.7,92,249
"2011",382,8.2,5.4,23.6,2.37,9.9,11.9,11,0.8,0.1,114.1,23.4,37.9,18.8,1.2,16.1,1.6,0.2,84.5,8.3,75.6,229
"2011",196,5.6,5.8,22.4,2.3,9.7,11.8,11.1,0.4,0.2,115.4,25.7,40.5,18.4,2.1,18.9,1.1,0.1,81.7,10.4,76.9,221
"2011",413,4.9,6.4,22.9,2.33,9.9,12.2,11.4,0.6,0.3,115.7,21.3,44.9,14.3,2.7,27.8,0,0,80.2,6.5,89.1,241
"2011",829,6.5,3.9,21,2.4,8.8,11.6,10.4,0.8,0.4,114.4,24.4,31.9,14.4,2.5,13.4,0.8,0.8,80.5,7.6,85.5,264
"2000",976,6.4,3.9,19.4,2.39,8.1,10.2,9.4,0.6,0.1,115.3,16.2,50.8,16.7,3.6,24.4,3.6,2.5,76.3,8.1,83,241
"2000",181,7.7,6.4,23.6,2.39,9.9,10.8,10.2,0.5,0.1,114.9,17.6,48.4,15.9,1.1,29.3,1.7,0.5,76.5,6.9,82,226
"2000",511,7.4,4.2,18.2,2.05,8.9,10.8,9.6,1.2,0,114.6,18.9,91,41.3,0.6,47.4,1.3,0.4,67.6,7.5,83.7,247
"2000",132,6.3,4.7,19.2,2.29,8.4,10.1,9.3,0.6,0.1,115,20.3,55,12.1,2.2,36,3.1,1.5,74.8,6,94.7,252
"2000",278,6.1,3.6,21.2,2.31,9.2,11,10.2,0.8,0,114.8,19.6,53.7,21.3,4,28.4,0,0,81.8,8.2,81.8,241
"2000",277,5.7,3.9,22,2.34,9.4,11.4,10.8,0.5,0.1,115.7,23.3,42.6,17.2,2,19.5,2.9,0.9,82.8,8,76,237
"2000",247,6.3,4.5,19.9,2.31,8.6,10.3,9.4,0.9,0,115.1,19.7,54.7,18.2,2,33.8,0.8,0,76.8,8,84,235
"2000",283,6,4.9,23.9,2.43,9.8,11.3,10.7,0.5,0.1,113.9,23.2,31.1,12,0.4,18,0.4,0.3,88.1,5.6,92.8,234
"2000",146,7.2,3.8,23.2,2.41,9.6,11.2,10.2,1,0,115.4,19.7,41.6,17.3,0.8,22.9,0.6,0,81.2,7.1,85.5,228
"2013",1315,6,5.4,23.7,2.37,10,12.6,11.9,0.6,0.1,114.6,26.7,34.2,13.1,2.7,17.5,0.7,0.2,81,6.9,90.7,270
"2000",145,7.1,4,23.3,2.31,10.1,11.6,10.8,0.6,0.2,114.1,19.6,54.3,28.8,0.7,19.3,1.9,3.7,84.9,6,90,214
"2000",363,6.4,3.6,22.9,2.49,9.2,10.8,10,0.7,0.1,114.1,19,34.2,13.7,3.4,15.4,0.5,1.2,89.4,6.4,92.6,230
"2000",1774,6.6,4.9,23.5,2.4,9.8,11.2,10.5,0.6,0.2,113.1,22.5,38.7,14,1.7,20.9,1.2,0.9,61.4,6.7,88.2,239
"2000",177,8.1,3.9,19.4,2.17,8.9,10.5,9.8,0.7,0,114.5,22.9,68.7,24,0.4,42.2,1,1,76.4,7.8,85.2,232
"2000",317,6.1,4.2,19.6,2.32,8.5,10.9,10,0.9,0,113.6,26.7,41.5,16.9,4.6,20,0,0,82.1,8.8,80.2,234
"2000",227,5.6,2.5,16.8,2.22,7.6,9.8,8.8,0.7,0.2,114.5,22,68.6,15.4,5.1,40.5,4.8,2.8,73,9.1,78.9,243
"2000",320,8.1,2.6,19.4,2.06,9.4,10.4,10,0.3,0.1,113.9,22.8,80.9,12.2,1.1,63.9,2.9,0.7,69.5,5.6,97.3,221
"2009",159,6.9,6.5,23.7,2.37,10,11.9,11.3,0.6,0,115.4,25.7,31.5,13.8,0.5,15.9,1.2,0,86.4,6.6,89.3,242
"2000",602,6.5,3.9,20.9,2.41,8.7,10.1,9.4,0.6,0.2,113.7,20.1,42,14.9,1.6,24.8,0.6,0.1,81.7,6.7,87.5,241
"2009",867,7.1,5.1,18.4,2.19,8.4,9.5,9.1,0.3,0.1,115.3,23.1,62,12.9,3,45.2,0.4,0.5,79.1,6.3,92.4,292
"2009",1004,6.9,5.5,23.2,2.46,9.4,11.4,10,1.1,0.3,115.4,19.6,32.9,13.2,2.8,15.9,0.5,0.6,84.5,5.8,93.6,246
"2006",1207,8,4.6,23.3,2.42,9.6,11,10,0.8,0.2,114.8,19.2,39.3,12.7,1.2,23,1.6,0.8,76.8,5.6,93.8,235
"2006",842,7.4,5.4,21.1,2.4,8.8,10.1,9.8,0.2,0.1,114.3,21.3,41.9,12.7,0.9,25.6,1.9,0.9,82.1,6,94.2,208
"2006",374,6.5,4.7,17.4,1.97,8.8,10,9.5,0.4,0,115.5,20.2,98,24,6.8,66.8,0.4,0,79.7,13,74.2,237
"2005",601,6.3,5.8,23.5,2.42,9.7,11.4,10.9,0.5,0,114.8,21.1,36.9,11.6,10.1,12.8,0,2.3,89.4,5.5,93,283
"2005",414,6.8,3.9,20.2,2.23,9.1,11.8,11.1,0.5,0.2,115,24.6,51.2,16.4,1.4,30.3,2.3,0.8,80.4,5.8,90.7,234
"2005",522,6.6,2.6,21.8,2.32,9.4,11.3,10.3,0.8,0.2,114.1,21.8,50.3,12.2,1.8,34.1,1.6,0.5,71.4,6.2,91.9,237
"2004",1055,7.7,4,22.3,2.34,9.5,10.7,9.8,0.9,0,114.5,22.2,44.1,12.9,3.4,26.6,0.6,0.6,82.2,6.3,92.4,261
"2003",353,6.4,3.9,21.3,2.35,9.1,10,9.7,0.3,0,115.6,20,46.4,19.6,5.2,21.7,0,0,85.7,8.4,87.6,233
"2003",199,6.1,4.5,20.9,2.43,8.6,10.5,9.8,0.6,0.1,115.9,20.9,41.4,12.1,2,26.7,0.4,0.2,79.1,7.8,76,229
"2001",1068,6.7,3.3,19.5,2.37,8.2,10.1,9.2,0.7,0.2,115.5,20.8,44.7,14.9,2.9,19.2,5.6,2.1,76.2,7.3,88.8,229
"2000",241,4.9,1.9,18.9,2.24,8.4,10.8,9.5,1.3,0,115.2,23.1,56.5,18.2,4.9,33,0.4,0,81.3,9.7,73.4,258
"2014",250,4.3,3.9,18.5,2.19,8.5,11.6,10.1,0.9,0.5,116.6,23.3,58.9,18.2,3.4,34.7,1.5,1.1,72.3,9.2,75.7,234
"2014",559,5.2,5.8,25.9,2.5,10.3,13.1,11.7,0.7,0.7,115.2,23.7,17.9,10.4,0.3,7,0.1,0.1,92.5,4.8,96.1,252
"2014",329,4.6,5.4,25.4,2.39,10.6,13.7,12.3,0.9,0.4,115.6,24.8,26.3,15.1,0.4,10.6,0.2,0,92.4,7.1,85.6,275
"2014",547,4.3,NA,22.4,2.33,9.6,12,9.8,2.1,0.1,114.1,20.9,51.8,21.6,24.1,5.5,0.5,0.1,93,13.9,78.2,229
"2014",376,4.7,5.9,25.9,2.37,10.9,14.2,12.4,1.6,0.3,115.6,25.3,30.4,13.4,1.4,14.9,0.7,0,87.3,6.2,89,240
"2014",110,5,5.9,25.1,2.4,10.5,12.8,11.8,0.8,0.2,115,25.5,31,12,7,12.1,0,0,88.3,6.1,87.5,242
"2014",526,5.5,4.5,17.3,2.25,7.7,11.4,10.4,0.9,0,115.8,19.2,67.1,14.5,3,38.8,8.1,2.7,71.5,8.2,80.1,289
"2014",395,4,3.7,19.9,2.24,8.9,11.9,10.5,1.4,0,115.3,24.6,59.1,15.7,2.2,39.7,1.3,0.3,62.9,10,87.2,232
"2014",136,5.5,4.9,22.5,2.35,9.6,11.1,10.3,0.8,0,114.6,26.6,33,15.7,1.4,14.9,1,0,86.7,7.3,89.8,273
"2014",402,5.6,4.3,20.3,2.19,9.3,11.3,10.8,0.4,0.1,114.4,27.4,52,13,3.7,34.8,0.5,0,83.3,6.3,89.2,242
"2014",254,4.7,5.1,21.1,2.25,9.4,11.9,11,0.9,0,115.1,24,53.5,18.2,1.9,33.3,0,0.1,76.2,9.7,84.1,242
"2014",409,4,4.8,23.8,2.32,10.3,11.7,11,0.6,0.1,114.2,26.2,39.8,13.9,4.2,20.3,1.2,0.2,82.7,7,89.8,268
"2014",247,4.8,5.8,18.5,2.13,8.7,11.7,10.6,1,0,114.7,27.7,63.5,11.9,0.7,48.1,2.6,0.2,75.9,5.8,97.3,272
"2014",358,5.7,4.2,25.2,2.28,11,13,12.1,0.8,0.1,113.7,26.6,44.8,20.9,3.5,15.9,3.5,1,82.8,9.7,77.2,234
"2014",105,3.6,NA,18.8,2.07,9.1,12.4,10.9,1.5,0,117.5,28.7,66.4,15.8,9.8,40.7,0,0,70.7,8.9,80.2,210
"2014",157,4.6,5.9,22.3,2.29,9.7,12,11,1,0,115.7,19.4,56.5,13.5,1,32.9,8.2,0.9,78.1,6.3,91.7,252
"2014",167,4.4,NA,19.1,1.96,9.7,11.6,11,0.6,0,115.9,26.9,84.9,17.4,32.9,32.7,1,0.9,76.4,11.5,76.7,233
"2014",73,2.8,2.6,19.3,2.09,9.2,12.8,11.9,0.9,0,115.4,22.3,75.1,11.3,16.2,45,0,2.5,72.4,8.8,94.4,230
"2014",873,4.8,4.9,23.6,2.49,9.5,12.4,11.2,0.9,0.3,114.7,23.4,21.2,11.9,1.9,7.2,0.1,0.2,93.2,5.7,94.1,265
"2014",368,5.6,7.2,25.5,2.37,10.7,13.1,11.5,1.2,0.4,116.8,24.5,30.6,14.2,0.6,15.7,0.1,0,84.8,6.8,85.9,242
"2009",106,7.9,7,22.4,2.36,9.5,11.4,10.7,0.7,0,113.9,28.3,32.4,10.1,1.8,19.1,0.1,1.3,84.3,5,93.9,212
"2009",1969,6.4,5.5,23.8,2.4,9.9,11.9,11.2,0.5,0.2,114.2,23,36.3,15.1,2.3,16,1.9,0.9,86.5,7.5,91.6,256
"2009",337,8.6,6.8,22.4,2.32,9.7,10.3,9.8,0.5,0,116.2,26.5,32,13.5,1.1,17.4,0.1,0,87.9,6.2,91.2,248
"2009",314,6.1,5.1,20.9,2.18,9.6,10.8,10.2,0.4,0.1,116,26.4,54.7,17.3,4.3,28.9,3.5,0.6,78,8.1,90.3,240
"2009",1549,6.4,4.2,21.8,2.21,9.8,10.7,10.3,0.4,0,114.8,26.7,51.3,20.4,4.1,24.2,0.7,1.9,84.6,8.4,86.1,272
"2009",206,7.7,5.5,24.3,2.38,10.2,11.9,11.1,0.8,0,114.4,20.8,42.9,13.7,1.1,24.9,2.3,0.8,81.3,6.3,91.2,253
"2009",420,8.7,7.5,24.9,2.36,10.6,12.1,11.3,0.6,0.2,115.8,24.5,32.9,17.6,0.4,14.1,0.7,0.2,84.7,8.1,84.2,232
"2009",160,6.8,6,21.9,2.26,9.7,11.7,11.4,0.3,0.1,114,27.1,44.7,14.9,3.2,25.4,1.2,0.1,83.6,7.5,79.6,229
"2009",322,9,4.8,26.1,2.37,11,12.7,12.1,0.4,0.2,114.8,27.1,27.6,13.2,0.4,14,0,0,89.4,5.5,94.7,232
"2009",332,4.7,2.4,24.5,2.48,9.9,11.3,10.7,0.5,0.2,113.7,21.5,32,12.4,3.2,16,0.2,0.1,77.9,6,90.9,225
"2009",107,6.1,4.3,20,2.32,8.6,11,10,1,0,115.1,21.5,52.6,16.5,2.2,26.4,5.8,1.6,78.6,8.8,80.8,230
"2009",401,9,7,21.1,2.2,9.6,12,11.4,0.5,0.1,115.2,27.4,52.9,17.8,1,25.4,7.7,0.9,79.9,9,80.7,243
"2009",200,5.8,4.7,26.1,2.46,10.6,12.3,11.6,0.3,0.4,115.3,22.3,30.1,13.1,0.5,13.4,2.9,0.1,83.1,6.3,83.8,233
"2009",118,5.1,3.6,21.1,2.25,9.4,10.8,9.9,0.7,0.2,114.3,23.2,55.7,10.7,0.6,41.5,2,0.9,68.9,5.3,96.6,244
"2009",295,7.3,4.9,22.1,2.24,9.9,11.3,10.4,0.9,0,115.9,21.5,55.5,18.4,3.3,33.1,0.8,0,82.7,9.9,89.4,252
"2009",317,7.9,7.6,23.2,2.35,9.9,11.4,10.6,0.6,0.2,116.1,25.5,32.6,11.2,0.2,20.5,0.5,0.1,81.8,5.6,93.6,249
"2009",299,6.3,5.3,21.1,2.28,9.3,11.2,10.6,0.5,0.1,115.5,25.7,42.8,10.5,1.6,30.4,0.3,0,74.8,5.1,94.9,249
"2009",249,6.4,3.9,21.8,2.31,9.5,11.4,10.4,0.8,0.2,114.1,23.5,47.7,16.5,0.8,30,0.2,0.2,74.5,7.9,84.2,242
"2009",183,6.5,3.9,19.8,2.19,9.1,10.8,10.6,0.2,0,115.4,24.3,59.6,22.4,4.2,32.6,0.3,0,80.9,11.6,71.8,243
"2009",161,7.3,3.7,22,2.4,9.2,10.9,9.9,0.7,0.3,116.5,26,27.3,20.4,0.3,6.5,0,0,97.6,7,92.4,240
"2009",440,6.1,4.2,22.8,2.41,9.5,11.4,10.1,1.3,0,116.1,21,34.9,12.1,0.5,21.4,0.7,0.2,87,5.8,93.5,223
"2009",329,5.9,6.7,19.9,2.25,8.8,10.8,10.3,0.3,0.1,114.3,24.7,53,12.8,2.6,33.8,2.6,1.2,73.9,6.4,89.3,246
"2009",1018,6.3,2.2,17.6,2.27,7.8,10.6,9.4,0.7,0.6,113.8,23,54.6,20.1,0.8,32.4,1.2,0,79.2,9.4,76.9,265
