"YEAR","REGION","SCALE","PSY","상시모돈","모돈회전율","비생산일수","비생산일_이유_교배","비생산일_이유_도폐사","비생산일_교배_사고","비생산일_사고_교배","비생산일_사고_도폐사","임신기간","분만율","평균총산","평균실산","평균미라","평균사산","평균이유두수","포유기간","재귀발정일","재귀율_7일_이내","평균도폐산차","최초교배일령","모돈평균산차"
2015,10002,180002,22.4,124,2.34,40.5,13.2,2.7,24.1,0.5,0,115.2,82.3,11.5,10.3,0,1.2,9.6,24,6.8,90.9,5.3,242,4.2
2014,10004,180003,23.5,252,2.19,55.3,12.5,4.5,29.5,6.4,2.4,114.5,77,13.5,11.5,0.3,1.7,10.7,27.9,6.6,94.3,4.8,272,3.5
2014,10005,180003,22.5,206,2.31,44.1,15.5,6.2,21,0.9,0.5,115.4,79.2,11.5,10.6,0.2,0.7,9.7,25.7,8.8,84,6.5,243,4.2
2014,10001,180002,21.5,132,2.13,66.1,25.5,5,34.2,0.1,1.3,115.5,86.2,11.8,10.9,0.2,0.7,10.1,24.5,12.9,77.4,5.4,225,4.6
2014,10007,180003,24.4,284,2.43,33.6,15.4,3.6,14.5,0.1,0,114.1,85.5,11.7,10.8,0.2,0.8,10,22.5,7.7,78.5,4.6,243,4.1
2014,10008,180005,22.2,432,2.31,43.2,17.5,5.9,13.9,2.8,3.1,115.6,81.9,11.9,10.8,0.3,0.8,9.6,25.3,9.3,84.7,3.2,263,3.6
2014,10004,180006,22.4,938,2.25,54.2,12.5,3,31.2,4.7,2.7,115.7,74,11.5,10.2,0.4,0.8,10,23.4,6.6,86.7,4.9,254,4.7
2014,10002,180002,25.9,168,2.43,27.1,14.9,0.3,11.9,0,0,114.5,89,12.4,11.5,0,0.8,10.7,24,6.7,91,5.9,264,5.5
2014,10002,180003,21.4,215,2.26,48.7,14.9,6.5,27.1,0,0.3,115.3,81.2,12.4,11.6,0,0.8,9.5,25.3,8.1,86.9,NA,240,4.3
2014,10001,180005,24.3,433,2.39,36.6,13.4,1,21.6,0.3,0.3,114.1,85,12.8,10.5,0.9,1.4,10.1,23,6,89,5.7,262,6.2
2014,10001,180001,20.3,85,2.28,35,12.5,2.3,19,0,1.3,115.6,83.7,11.4,9.9,0,1.4,8.9,28.5,6.4,90.3,5.4,242,4.4
2014,10001,180003,24,258,2.37,48.9,13.7,6.4,26.6,0.3,2,114.1,79.2,11.2,10.5,0.1,0.6,10.1,19.3,6.8,93.6,4.7,237,4.1
2014,10008,180003,20.7,246,2.32,43.6,12.5,5.2,19.9,3.3,2.6,115.2,77.8,11.1,9.2,0,1.9,8.9,23.7,6.6,89.5,3,245,3.8
2014,10002,180007,23.9,1983,2.42,37.7,19,4.2,12.3,1.6,0.7,113.4,88.6,12.8,12.3,0.2,0.3,9.9,21.6,9,84.7,4,261,5
2014,10005,180006,22.4,625,2.4,37,15.2,1.6,16.1,3,1.1,114.4,85.9,12.9,10.9,0.9,1.1,9.3,23,7.4,86.8,5.7,265,5.8
2014,10002,180003,24.6,299,2.4,29.3,14.9,0.9,12.7,0.8,0,115.7,87.7,12.7,11.8,0.3,0.6,10.2,24.1,6.5,92.7,6.4,255,6.4
2014,10002,180006,24.4,711,2.41,29.3,13.7,1.2,13.5,0.9,0,114.6,79.9,13,11.8,0.4,0.8,10.1,25.9,6.3,90.9,5.2,245,5.7
2014,10002,180003,22.4,272,2.38,35.9,16.2,0.3,19.2,0.1,0,114.9,85.2,12,11.9,0,0.1,9.4,26.9,7.8,83,4.2,242,4.3
2014,10002,180002,22.3,151,2.35,28.5,12.4,1.3,14.8,0,0,115,85.9,12.5,11.2,0,1.3,9.5,27.3,5.7,97.5,7.7,242,4.3
2014,10002,180003,26.8,257,2.33,41.5,19.4,2.7,18.1,1.2,0.2,115,84.6,13.9,13,0.1,0.8,11.5,24,9,81.7,3,240,5.2
2014,10004,180002,19.1,117,2.27,43.9,11.8,0.3,31.3,0.5,0,115,75.6,12.2,11,0.1,1,8.4,26.6,5.6,96,3.6,243,5.5
2014,10002,180007,23.2,1361,2.31,41.8,13.1,1.5,25.4,1.1,0.6,114,81.8,14,12.5,0.6,0.8,10,26.5,6.2,88.6,3.3,262,3.7
2014,10004,180004,22.1,361,2.43,34.9,13.6,1.1,19.7,0.1,0.5,114.5,80.3,12.3,11.1,0.2,1,9.1,20.8,6.4,89.7,4.9,259,3.5
2014,10001,180002,24,110,2.42,30,11.5,2.6,15.8,0.1,0,114.8,81.2,12,10.8,0.3,0.9,9.9,25.7,5.7,94.6,5.4,262,3.6
2014,10002,180004,23.7,380,2.37,35.9,13,3.3,19.1,0.2,0.3,115.8,86.8,11.7,11.2,0,0.5,10,23.3,6.4,92,5,244,4.3
2014,10008,180007,23.5,1825,2.43,38.3,14.1,1.3,20.4,1.6,1,114.7,81.6,11.1,10.3,0.2,0.6,9.7,20.3,6.5,89,4.3,266,4.9
2014,10002,180005,23.4,497,2.3,35.1,12.2,1.9,18.5,1.9,0.5,115.6,84.3,13.1,11.3,0,1.8,10.2,28.6,6.4,87.4,NA,253,4
2014,10005,180002,17.6,174,1.88,96.4,16.5,3.4,67.8,1.9,6.7,115.6,72.9,10.8,10.2,0.1,0.5,9.4,29.2,9.8,77.7,5.7,240,3.4
2014,10001,180002,23.6,175,2.39,29.2,14,3.1,11.7,0.2,0.3,114.6,88.2,13.5,12,0.3,1.2,9.9,26.3,6.4,93.9,5.5,255,5.4
2014,10009,180006,21.3,518,2.24,57.2,15,0.3,35.9,4,2,114.9,73.4,12.8,11.3,0.2,1.2,9.5,22.1,7.1,87.8,4.6,246,4.7
2014,10001,180002,23.2,196,2.35,41.4,18.5,0.6,22.3,0,0,114.2,76.5,12.8,10.6,0,2.2,9.9,24.6,8.8,90.4,6.1,243,4.6
2014,10002,180003,26.6,271,2.41,21.4,12.9,0.8,7.6,0.1,0,114.5,93.3,13.7,11.7,0.5,1.6,11,28.2,6,91,NA,257,5.6
2014,10007,180003,21.8,258,2.42,38.3,13.8,1.7,21.3,1,0.4,115.3,84,10.9,10,0,0.9,9,19.8,6.3,89.6,7.3,251,5.4
2015,10001,180006,27.8,882,2.43,25.9,12.6,3.5,7.8,1.1,0.9,113.9,91.4,13.2,12.5,0.2,0.6,11.5,25.8,6.1,91.6,4.7,279,3.7
2015,10003,180002,20.4,141,2.29,53.7,11.3,1.9,40.2,0.3,0,115,74.9,11,10.1,0.1,0.9,8.9,20.1,5.2,96.4,7.4,271,5.1
2015,10002,180004,23.5,313,2.36,36.9,17.6,0.1,18.1,0.8,0.2,115.6,86,13.8,12.5,0.3,1,9.9,23.2,7.9,77.6,5.3,227,4.2
2015,10002,180007,24.1,1025,2.37,31.8,12.3,4.9,13.2,0.7,0.7,114.7,88.1,12.8,11.5,0.3,1,10.2,26.5,6.4,91.1,4.8,258,3.7
2015,10001,180006,22,784,2.21,52.1,14.3,2,32.6,3.1,0,115.9,72,11.4,10.8,0,0.6,10,26.2,7.5,92.2,5,262,3.8
2015,10009,180005,22.6,485,2.33,34.1,13.7,1.3,19.1,0,0,114.6,85.1,10.7,9.4,0,1.3,9.7,27.2,7.1,94.5,4.7,221,3.4
2015,10001,180004,21.9,368,2.2,58.1,15.4,2,40.7,0,0,115.6,73.4,10.9,10.8,0,0,10,24.7,7.3,90.5,5.5,243,4.4
2015,10002,180003,22,235,2.18,60,17.7,1.8,39.3,1.1,0,116,78.4,10.8,10.4,0,0.4,10.1,23.6,9.1,85.5,8.4,221,5.3
2015,10005,180003,22.7,265,2.33,50.9,17.9,1.4,31,0.6,0,115,75.3,10.9,10.1,0,0.8,9.8,20.7,8.9,87.6,5.2,243,3.9
2015,10005,180005,20.9,421,2.12,71.5,15,10.1,36.8,1.5,8.1,116.1,70.3,12.2,10.9,0,1.3,9.9,26.1,9.1,88.6,3.5,222,3.9
2015,10007,180005,24.9,408,2.47,40.2,9.5,3.5,21.3,2.6,3.3,113.8,85.4,13.4,11.5,0,1.9,10.1,21.3,5.5,97.3,3.1,290,4.5
2015,10008,180002,19.6,174,2.03,67.4,11.6,5.6,49.5,0.6,0.2,116,76.7,11.7,10.9,0,0.8,9.7,32.1,6.9,97.2,5.8,209,3.8
2015,10002,180002,22.6,178,2.35,40.8,12.4,2.3,26.1,0,0,114.7,77.7,10.4,10,0,0.4,9.6,24.3,5.7,89,4.5,238,5.1
2015,10003,180006,24.2,971,2.46,33.2,12,2,18.4,0.5,0.3,114.9,84.4,11.2,10.6,0.2,0.5,9.8,28.3,7.4,89,6.1,NA,5.4
2015,10009,180002,21.1,148,2.22,52.5,11.1,3.1,33.4,4.9,0,116.5,57,12.4,11.2,0,1.2,9.5,26.1,5.7,93.6,2.1,241,2.2
2015,10001,180006,24.1,878,2.47,22.1,12.7,1.6,7.6,0.1,0.1,114.7,92.3,12.3,11.1,0.5,0.8,9.7,23.9,6.1,90.4,5.1,266,4.1
2015,10004,180004,25.9,307,2.28,51,14.8,0.7,35.2,0.2,0.1,119.9,81.1,13.6,12.9,0,0.7,11.3,17.6,7,85.8,5.1,240,4.6
2015,10008,180007,24.7,1927,2.4,25.8,12.4,4.4,7.1,0.7,1.2,114.4,93.9,12,11.6,0.1,0.3,10.3,27.2,6.1,91.3,4.5,253,3.9
2015,10002,180002,23.1,158,2.23,50.2,14.4,0.5,34.6,0.6,0.1,115.1,73.9,12.1,11.2,0,0.9,10.4,26.7,7,95.7,4.4,229,3.5
2015,10005,180006,25.2,517,2.43,38.6,14.6,2.1,21.9,0.1,0,113.2,82.8,13,11.6,0.4,1,10.3,21.2,6.8,92.6,6.8,263,3.9
2015,10001,180002,22,151,2.3,33.5,15.7,1.9,13.8,1.6,0.4,116.2,90.1,12.7,11.4,0.3,1,9.6,27.7,7.8,83.3,6.8,242,4.7
2015,10009,180002,19.3,172,2.2,65.2,20,1.3,35.3,8,0.7,115.2,69.5,11.9,10.6,0,1.3,8.7,21,10,80.6,5.7,236,4.4
2015,10002,180001,22.4,91,2.39,33.1,11.3,0.6,20.8,0.3,0,115.5,78,12.2,11,0.1,1.1,9.4,24.1,5.6,90.2,6.3,239,4.3
2015,10005,180001,20.8,97,2.32,44.6,15.5,0.5,26.1,2.5,0,116.4,79.7,11.5,10.7,0.1,0.8,9,22.1,7.2,84.5,6.6,244,5.4
2015,10009,180002,20.4,121,2.32,44.7,14.2,0.8,27.4,1.5,0.7,115.4,74.7,10.8,9.5,0,1.2,8.8,23.4,6.8,90.3,5.3,246,3.9
2015,10001,180005,25.3,472,2.43,23.8,13.3,1.1,8.9,0.2,0.3,114.7,93,11.6,11.1,0,0.5,10.4,26.5,6.6,86,5.5,262,3.3
2015,10001,180002,23.3,160,2.32,50.4,12.3,0.5,35.2,1.5,0.9,115.5,77.7,11.6,10.8,0,0.8,10,21.9,5.4,97,4.6,256,4
2015,10001,180007,22.2,2077,2.35,40.2,15.7,4.9,15.3,2.5,1.7,114,83.6,11.5,10.2,0.7,0.6,9.4,23.8,7.6,85.1,5.3,271,4
2015,10002,180006,25.5,886,2.49,27.8,14.3,2.4,11,0,0,114.3,89.7,12.1,11.5,0.1,0.5,10.2,21.6,6.6,88.5,5.7,242,4.3
2015,10002,180002,17.3,129,1.95,92.4,12.4,0.3,67.8,11.7,0.2,114.5,53,10.9,10.1,0,0.8,8.9,24,6.5,96.8,4.6,247,4.4
2015,10004,180004,25.2,381,2.39,34.2,12.8,0.2,20.9,0.3,0,114.2,78.2,11.6,11.2,0,0.4,10.5,25.5,6.3,97.1,4.8,243,5
2015,10004,180002,20.9,127,2.26,43.8,10.3,0.7,27.9,4.4,0.5,115.3,75.4,12,10.6,0.1,1.3,9.3,27.6,5.1,98,5.5,242,5
2015,10002,180002,16.6,113,1.94,88.1,11.7,4.8,57.8,10.7,3.1,116.5,73.3,11.3,10,0.2,1.2,8.6,26,7.4,88.5,10.6,247,6.7
2015,10004,180001,20.3,74,2.25,52.2,29.3,6.3,14.4,2.1,0,116.2,84.5,10.8,9.7,0,1,9,26.1,17.9,73.3,7.5,250,5.1
2015,10009,180003,18.5,209,2.23,42.2,8.6,20.2,10.3,0.7,2.3,115.4,87.6,9.3,9,0,0.3,8.3,25.9,7.6,91.2,4.4,242,5
2014,10004,180002,21.4,160,2.23,60.5,20.5,1.1,33.4,4.6,1,115.5,74.1,12,11.8,0,0.3,9.6,23.9,11.4,70.4,4.4,221,3.7
2014,10004,180007,25.7,1529,2.41,34.7,13,2.4,16.5,1.2,1.6,116.3,84.6,13.2,11.5,0.2,1.5,10.7,21.3,6.7,86,4.4,262,3.8
2014,10001,180005,19,418,2.17,54.7,18.8,6.5,26.5,2.9,0,120.9,82.1,11.7,10.7,0.1,0.9,8.7,27.4,14.3,74.1,4.3,264,3.9
2014,10002,180001,20.2,62,2.18,52.3,21.5,4.4,21.9,4,0.4,116.4,77.1,11.9,11,0,0.9,9.3,24.4,10.5,82.3,6.3,NA,5.4
2014,10009,180003,20.1,261,2.26,46.3,12.3,0.5,27.9,4.9,0.7,115.7,73.6,11.2,10.6,0,0.6,8.9,24.7,6.1,92.1,4.6,234,4.6
2014,10007,180003,20.1,226,2.18,47.6,12.1,0.9,33.9,0.6,0,115.7,79.2,12.3,10.8,0.1,1.4,9.2,30.8,6.1,96.3,5.1,229,6
2014,10005,180002,22.5,129,2.26,48.6,22.9,15.1,6,4.6,0,117,86.9,12.2,11.6,0,0.6,9.9,24,12.7,71.8,5.4,226,4.9
2014,10001,180006,21.6,776,2.41,39,15.7,2.8,17.1,2.4,1,114.3,83.7,10.3,10.1,0,0.2,9,21.5,8.3,85.8,5.1,261,4.8
2014,10004,180003,21.7,219,2.22,51.5,13.3,0.2,37.4,0.6,0,115.7,72.3,11.2,10.7,0,0.5,9.6,26,6.6,90.6,5.2,242,4.5
2014,10008,180003,17.5,211,2,72.4,15.7,12.5,37.2,7.1,0,115.4,67,10.9,9.7,0,1.2,8.7,30.6,9,88,5.9,242,4.4
2014,10009,180002,21.1,186,2.29,46,10.8,2.1,32.1,0.9,0.1,116.2,80.5,11.7,11.1,0,0.6,9.2,25.2,6,94.7,NA,242,4.2
2014,10006,180006,26,669,2.38,42.2,13.5,1.4,26.2,0.8,0.3,114.3,57.5,12.3,11.8,0.2,0.3,10.9,27,7.8,84.9,0.6,242,3.8
2014,10001,180004,23.8,389,2.23,50.5,14.6,2.4,33.5,0,0,116.2,79.2,12.2,11,0,1.2,10.7,24.7,6.8,89.3,5,245,5.5
2014,10003,180006,25,611,2.47,22,11.9,0.1,10,0,0,115.2,87.3,11.7,10.9,0.1,0.8,10.1,23.3,5.2,98.2,5.8,267,5.9
2014,10001,180002,25.6,115,2.46,30.5,16.3,0.5,12.2,1.3,0.3,115,86.8,12.4,11.4,0.3,0.6,10.4,21.9,7.5,89.8,5.5,255,5.4
2014,10003,180006,22.7,871,2.44,31.9,11.6,1.9,16.6,1.4,0.3,114.8,81.8,12.2,10.7,0.2,1.3,9.3,26.9,6.4,92.1,3.5,246,5.5
2014,10001,180004,24.6,306,2.31,36,14.5,1.2,19.4,0.8,0,115.9,87.7,13.1,12.1,0.3,0.8,10.6,26.3,6.4,92.1,4.7,250,6.3
2014,10002,180003,24.5,234,2.39,31.5,11.9,4.5,14.8,0.4,0,114.9,83.2,12,10.9,0,1.1,10.3,27.1,6.2,88.3,6.3,246,4.9
2014,10001,180002,16.3,155,2.09,73.9,20,3.1,44.4,3.8,2.5,115.4,73.6,10.7,10.6,0,0,7.8,24.1,10,74.2,3.7,267,4.1
2014,10001,180004,23.7,377,2.3,40,15.9,0.8,19.7,2.7,1,114.2,79.6,13.7,12.6,0.3,0.8,10.3,27,7,83.8,4.4,255,6.1
2014,10009,180003,27.4,258,2.37,39.3,12,1,25,1.1,0.2,115.4,80.5,13.6,12.5,0.3,0.8,11.6,23.5,6.2,92.5,6.6,245,4.6
2014,10004,180006,23.8,944,2.34,37.3,12.3,2,18.7,3,1.3,115.4,83.3,12.2,10.8,0.5,0.9,10.2,25.5,6.3,90.8,5.6,248,4.7
2014,10001,180005,21.6,458,2.34,48.2,18.7,2.1,24.9,1.9,0.7,115,83.2,12.8,11.1,0.6,1.1,9.2,20.7,9.2,83,3,254,3.9
2014,10002,180004,22,397,2.37,30.5,18.4,0.5,11,0.6,0,114.4,85.5,11.5,10.7,0.3,0.5,9.3,27.5,9.1,82.1,6.7,252,5
2014,10005,180004,25,312,2.36,34.5,14.9,1.3,15.4,2.2,0.7,114.6,83.1,12.9,11.8,0.2,0.9,10.6,21.7,7.5,91.8,6.4,258,5
2014,10002,180003,24,208,2.34,44.6,16.8,2.7,19,6.2,0,112.2,76.2,11.5,10.3,0.5,0.7,10.3,24.8,8.3,67.1,6,243,4.9
2014,10009,180005,21.5,416,2.38,36.5,16.6,1,18,0.8,0.2,113.6,82.1,11.9,10.8,0.1,1,9,24.6,8.4,83.3,7.2,260,5.2
2014,10009,180002,22.3,165,2.16,56.2,13,3,34.9,4.4,0.9,114.1,76.2,11.8,11.3,0,0.5,10.3,28.3,6.4,91.8,4.7,235,3.5
2014,10004,180003,27.3,237,2.53,22.7,11.9,0.2,10.3,0.2,0.1,113.3,88,12.8,12.1,0.2,0.5,10.7,22.1,5.8,95.1,6.1,242,4.3
2015,10009,180006,15.9,749,1.77,112.7,39.9,16.7,37.1,7.3,11.7,114.1,84.3,12.1,10.5,0.1,1.6,9,26.8,26.2,63.1,4.5,242,4.3
2015,10003,180006,23.7,538,2.41,23.5,11.7,3.2,7.2,0.4,0.9,115,91.5,13.4,12,0.4,1,9.8,26.7,5.7,95.7,3.7,273,4.1
2015,10006,180004,26,335,2.45,34.9,12.1,2.9,18.2,1.4,0.3,114.2,85.5,12.4,11.9,0,0.4,10.6,21,5.7,97.2,7,249,4.2
2015,10005,180006,22.3,737,2.36,45.9,11,1.4,25.7,7.3,0.6,114.2,78,10.9,9.9,0.2,0.8,9.4,21.3,5.1,99.7,5.7,251,4.6
2015,10002,180003,24.9,222,2.38,42.4,13.6,1,27.7,0.1,0,115,82.4,11.5,11.3,0,0.2,10.4,20.2,6.6,91,5.6,243,3.6
2015,10004,180002,17.4,123,2.32,42.7,20.4,2.4,16.3,3,0.7,115.6,82.2,10.7,9.6,0,1.2,7.5,23.7,10.1,72.4,4.3,234,3.4
2015,10004,180004,20.1,336,1.99,97.8,13.8,2,52,25.9,4.1,113.5,74,11.6,11.1,0,0.5,10.1,21.1,8,90.6,5.1,225,4
2015,10005,180005,24.9,459,2.31,43.9,16.3,4.3,22.7,0.5,0.1,114.8,80.6,12.6,12,0.1,0.4,10.8,25.6,8.1,83.4,4.5,242,3.6
2015,10002,180006,21,535,2.25,40.3,10.5,1.1,28.5,0.2,0.1,116.2,75.5,11.2,9.9,0.6,0.7,9.3,26.6,5.3,96.9,7.3,238,4.7
2015,10002,180006,28.1,583,2.53,23.6,12.1,0.6,10.8,0,0.1,114,91.8,13.5,12.2,0.4,1,11.1,21.8,5.9,94.6,5.9,260,4.2
2015,10001,180006,18,561,2.2,68.7,13.8,0.8,47.8,4.8,1.4,114.6,67.7,11.7,10.5,0,1.2,8.2,21.3,7.1,86.7,3.9,262,4
2015,10002,180006,22.7,657,2.34,48.3,9.1,2.5,35.8,0.6,0.3,113.2,71.2,10.7,10.1,0,0.7,9.7,23.3,4.5,99.5,3.7,212,3.2
2015,10009,180003,22,223,2.34,40.3,11.8,1.8,21.8,4.7,0.2,115.3,79.7,12.4,11.4,0.1,1,9.4,23.7,6.1,87.9,5.4,242,3.4
2015,10005,180005,23.4,441,2.37,38.2,22,4.3,11.9,0.1,0,114.6,85.4,11.9,10.8,0.2,0.9,9.9,23.2,7.5,87.5,4.9,242,3.7
2015,10002,180003,24.5,209,2.29,51.4,21.9,3.3,23.9,2.2,0.1,112.3,74.2,12,10.7,0.5,0.8,10.7,25,10.6,60.6,5.8,217,4.3
2015,10002,180007,18.8,1196,2.14,61.9,9,29.5,16.4,0.3,6.7,116.5,75.2,10.3,9.5,0.2,0.6,8.8,21.1,7.2,89.4,4.5,202,4.1
2015,10002,180006,24.5,549,2.39,30.3,13.4,2.2,14.7,0,0,114,86.8,12.9,12.2,0.2,0.5,10.3,26.6,6.4,92.4,6.4,264,3.9
2015,10001,180005,23.4,403,2.37,30,14.4,3,12.2,0.3,0.2,115.5,87.5,12,11.4,0.1,0.5,9.9,25.2,6.8,87.6,5,249,3.8
2015,10004,180003,21.4,215,2.28,44.7,11.7,0.5,32.5,0,0,115.6,70.2,11,10.3,0,0.7,9.4,25,6.2,96.9,5,242,4
2015,10002,180002,25,190,2.34,46.2,14.6,2.1,28.6,0.9,0,114.9,83.7,14.7,12.4,0,2.4,10.7,20.5,6.8,90.8,5.6,242,3.8
2015,10002,180003,26.2,277,2.4,25.1,13.6,1.2,10.2,0.1,0,114.2,91.9,13.4,11.9,0.3,1.2,10.9,27.3,6.6,91,5.9,264,4.3
2015,10002,180001,20.7,94,2.03,58.6,17.4,1.9,38.3,1,0,116.7,80.6,12.2,11,0,1.3,10.2,32,9.4,90.9,5.8,233,4.4
2015,10002,180004,22.6,326,2.31,36.9,13.3,3.8,17.3,2.2,0.2,115.7,85.5,12.3,11.3,0.2,0.8,9.8,26.4,6.6,91,6.7,262,4.9
2015,10007,180007,26.5,1501,2.38,42.5,15.1,2.8,22.2,1.1,1.3,115.9,83,13.6,12.2,0.1,1.3,11.1,19.9,7.1,90.5,2.4,252,3.3
2015,10006,180006,23.1,653,2.23,59.4,10.1,34.5,14.7,0.1,0,115.8,85,12.2,11.4,0,0.8,10.4,20.8,7.7,92.5,0,271,4.4
2015,10007,180007,26.2,1316,2.39,41.1,14.2,14.6,8.7,1.1,2.4,114.9,91.3,12,11.4,0.2,0.3,11,20.5,7.3,77.7,4.4,244,3.6
2015,10002,180002,22.8,142,2.29,43.6,12.2,3.7,18.6,3.5,5.6,115,82.1,12.4,11.4,0,1.1,10,23.8,5.6,97.4,4.2,243,3.7
2015,10002,180002,23.4,158,2.38,39.1,13.5,2.6,23,0,0,115.1,86,12.8,11.2,0.2,1.5,9.8,21.8,6.5,93.6,7.4,249,5.1
2015,10002,180002,23.9,158,2.28,41.2,14.8,0.2,26.2,0,0,115.4,83.8,13,12.4,0.1,0.4,10.5,26.8,6.8,83.7,7.7,243,5.1
2015,10002,180001,19.3,66,2.07,70.1,38.3,18.2,13.7,0,0,115.6,79.9,11,10.8,0.1,0.2,9.4,26,22,66.3,6.1,249,4
2015,10005,180003,23.7,289,2.32,41.1,12,2.4,26,0.7,0,115.7,73.3,12.2,11.1,0.1,1,10.2,24.6,5.9,92.6,5.2,221,4.2
2015,10007,180006,27,504,2.37,30.9,15.6,2.4,11.1,1.5,0.3,116.1,86.8,11.8,11.2,0,0.5,11.4,25,7.4,86.9,5.9,242,3.9
2015,10007,180007,25.3,1492,2.37,40.3,14.3,1.6,20.6,2.1,1.7,115.1,82.8,11.7,11.3,0,0.4,10.7,21.5,6.1,91,4.8,256,5.2
2014,10002,180002,20.1,128,2.21,62.4,12.1,1.3,46.3,2.4,0.8,115.9,67,10.8,9.6,0.1,1.1,9.1,19.9,6.4,87.7,3.8,242,4.3
2014,10001,180002,22.5,123,2.38,44,13.9,2.2,26.5,1.3,0,115.3,89.7,11.4,10,0.2,1.2,9.5,19.9,5.7,98.3,NA,262,6.7
2014,10004,180003,23.2,287,2.26,43.7,14.2,0.9,29.2,0.1,0,115.7,78.7,13.4,11.8,0,1.6,10.3,27,6.5,89,4.5,245,5.5
2014,10002,180002,22.4,162,2.37,26.3,12.7,0.4,12.5,0.5,0.3,115.1,89.8,11.7,10.7,0.1,0.9,9.5,28.8,6,92.4,NA,248,4.3
2014,10004,180003,21.6,222,2.27,44.7,19.2,6.7,11.8,4.3,2.6,116,83.4,13.3,11.7,0.1,1.5,9.5,23.1,9.2,85.2,5.6,239,4.3
2014,10007,180003,22.5,268,2.27,45.8,11.1,0.1,26.6,2.4,5.6,115,74.2,11.7,10.6,0.5,0.6,9.9,25.8,5.4,100,NA,248,4.3
2014,10002,180004,25.6,308,2.32,41.3,17.1,2.6,16.3,4.3,1,114.1,84.5,12.2,11.8,0.1,0.4,11,26.6,9.3,92.1,NA,267,3.1
2014,10009,180006,27.2,549,2.44,31.9,14.7,2.4,13.1,1.1,0.5,114.8,88.4,13.2,12.4,0,0.8,11.1,26,8.2,84.9,NA,232,3.1
2014,10002,180003,22.2,202,2.29,52.9,9.4,1.1,41.9,0.4,0.2,114.8,74.6,12.6,10.9,0.4,1.3,9.7,25.2,5.9,94.3,NA,242,4.4
2014,10009,180001,21,79,2.21,64.7,10.8,2.7,42.6,8.5,0.1,116,56.5,12.1,11.1,0.1,1,9.5,24.2,7.6,92,3.7,237,2.8
2014,10009,180003,20.6,292,2.3,42.6,10.6,7.9,23.9,0.2,0,114.5,76.1,11.2,10.2,0,1,9,26.4,5.9,93.8,NA,223,3.4
2014,10008,180002,18.8,192,2.05,79.7,16.9,36.3,19.4,0.9,6.2,115.4,78.7,11.6,11.6,0,0,9.2,24.3,12,77.7,5.5,241,4.2
2014,10003,180003,22,299,2.31,42.7,17.3,1.2,15.8,7.5,0.8,115.9,84.5,12.6,11.5,0.2,0.9,9.5,24.3,8.7,72.5,4.7,273,4.7
2014,10002,180002,17.4,104,2.04,75.2,16.2,2.6,46.3,9.8,0.3,115.9,82.9,12,10.3,0.2,1.4,8.5,26.1,8.3,88.2,7.7,248,6.8
2014,10007,180002,22.2,184,2.45,30.7,13.4,0.2,16.7,0.3,0,115.9,80.9,9.9,9.8,0,0.1,9.1,22.4,6.5,95.1,4.9,242,4.8
2014,10005,180003,22.4,277,2.32,38.4,13.6,2,22.1,0.7,0,116.4,80.6,12.6,11.2,0.1,1.3,9.7,24.7,6.6,88.4,4.8,230,4.8
2014,10005,180003,22.4,267,2.28,43.4,14.2,10.9,11.2,7,0,115.9,84.7,10.2,10.2,0,0,9.8,26.6,7.8,78.2,3.8,224,5.2
2014,10001,180002,20.4,164,2.1,63.1,52,6.6,4.5,0,0,116.7,98.1,11.4,10.6,0,0.9,9.7,25.2,29.5,79.6,5.3,248,5.5
2014,10001,180002,23.5,152,2.31,32.7,14.7,2.9,13.5,1,0.6,115.4,88.1,13.2,11.8,0.3,1.1,10.2,28.3,7.2,84.8,5.2,256,5.2
2014,10009,180003,26.6,211,2.47,35,14.6,4.7,13.4,1.9,0.4,115.3,85.6,12.3,11.4,0,0.8,10.8,18.3,6.9,85.5,NA,221,5.1
2014,10002,180004,26.7,388,2.39,26.7,12.4,1.1,12.5,0.1,0.6,115,87.1,13.6,12.3,0.4,0.9,11.2,26.5,5.6,95,6.1,268,5.1
2014,10002,180002,22.7,180,2.28,55.6,12.4,1.7,41.3,0.2,0,114.3,76.2,11.6,11,0.1,0.5,10,21.7,6.4,92.6,5.2,239,4.8
2014,10005,180005,26.4,417,2.49,32.1,15.8,0.7,14.7,0.8,0.2,114.4,86.4,12.8,11.7,0.2,0.9,10.6,19.6,7.1,90.1,6.2,245,5.2
2014,10008,180007,23,1100,2.41,24.7,12.3,0.5,11.2,0.3,0.3,116.1,87.9,11.9,11,0,0.9,9.5,24.9,5.4,96.5,5.6,250,6.6
2014,10002,180003,22.1,277,2.34,35.6,17.9,1.5,16.1,0,0.1,115.5,82.9,11.9,10.4,0.6,0.9,9.4,25.3,8.9,83.9,6.3,268,5.1
2014,10007,180005,24.7,469,2.47,32.2,11.8,2.7,17.3,0.3,0.1,114.9,88.5,11.5,10.7,0.1,0.7,10,20.1,5.7,93.5,4.4,244,4.3
2014,10002,180006,24.1,542,2.37,26.5,12.3,2.3,11.8,0,0,114,88.5,12.6,11.8,0.4,0.4,10.2,28.6,6,93.4,7.3,256,4.9
